LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,HUR,WOMEN,PC_LF,M,May-94,12.7,
BEL,HUR,WOMEN,PC_LF,M,Jun-94,12.8,
BEL,HUR,WOMEN,PC_LF,M,Jul-94,12.7,
BEL,HUR,WOMEN,PC_LF,M,Aug-94,12.7,
BEL,HUR,WOMEN,PC_LF,M,Sep-94,12.8,
BEL,HUR,WOMEN,PC_LF,M,Oct-94,12.7,
BEL,HUR,WOMEN,PC_LF,M,Nov-94,12.7,
BEL,HUR,WOMEN,PC_LF,M,Dec-94,12.7,
BEL,HUR,WOMEN,PC_LF,M,Jan-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,Feb-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,Mar-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,Apr-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,May-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,Jun-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,Jul-95,12.6,
BEL,HUR,WOMEN,PC_LF,M,Aug-95,12.7,
BEL,HUR,WOMEN,PC_LF,M,Sep-95,12.7,
BEL,HUR,WOMEN,PC_LF,M,Oct-95,12.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-95,12.9,
BEL,HUR,WOMEN,PC_LF,M,Dec-95,12.8,
BEL,HUR,WOMEN,PC_LF,M,Jan-96,12.9,
BEL,HUR,WOMEN,PC_LF,M,Feb-96,12.9,
BEL,HUR,WOMEN,PC_LF,M,Mar-96,12.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-96,12.8,
BEL,HUR,WOMEN,PC_LF,M,May-96,12.7,
BEL,HUR,WOMEN,PC_LF,M,Jun-96,12.6,
BEL,HUR,WOMEN,PC_LF,M,Jul-96,12.5,
BEL,HUR,WOMEN,PC_LF,M,Aug-96,12.4,
BEL,HUR,WOMEN,PC_LF,M,Sep-96,12.3,
BEL,HUR,WOMEN,PC_LF,M,Oct-96,12.2,
BEL,HUR,WOMEN,PC_LF,M,Nov-96,12.1,
BEL,HUR,WOMEN,PC_LF,M,Dec-96,12,
BEL,HUR,WOMEN,PC_LF,M,Jan-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Feb-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Mar-97,11.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-97,11.8,
BEL,HUR,WOMEN,PC_LF,M,May-97,11.8,
BEL,HUR,WOMEN,PC_LF,M,Jun-97,11.8,
BEL,HUR,WOMEN,PC_LF,M,Jul-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Aug-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Sep-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Oct-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Nov-97,11.9,
BEL,HUR,WOMEN,PC_LF,M,Dec-97,12,
BEL,HUR,WOMEN,PC_LF,M,Jan-98,12,
BEL,HUR,WOMEN,PC_LF,M,Feb-98,12,
BEL,HUR,WOMEN,PC_LF,M,Mar-98,12,
BEL,HUR,WOMEN,PC_LF,M,Apr-98,12,
BEL,HUR,WOMEN,PC_LF,M,May-98,11.9,
BEL,HUR,WOMEN,PC_LF,M,Jun-98,11.8,
BEL,HUR,WOMEN,PC_LF,M,Jul-98,11.6,
BEL,HUR,WOMEN,PC_LF,M,Aug-98,11.6,
BEL,HUR,WOMEN,PC_LF,M,Sep-98,11.5,
BEL,HUR,WOMEN,PC_LF,M,Oct-98,11.3,
BEL,HUR,WOMEN,PC_LF,M,Nov-98,11.1,
BEL,HUR,WOMEN,PC_LF,M,Dec-98,11,
BEL,HUR,WOMEN,PC_LF,M,Jan-99,10.9,
BEL,HUR,WOMEN,PC_LF,M,Feb-99,10.9,
BEL,HUR,WOMEN,PC_LF,M,Mar-99,10.9,
BEL,HUR,WOMEN,PC_LF,M,Apr-99,10.8,
BEL,HUR,WOMEN,PC_LF,M,May-99,10.7,
BEL,HUR,WOMEN,PC_LF,M,Jun-99,10.3,
BEL,HUR,WOMEN,PC_LF,M,Jul-99,9.8,
BEL,HUR,WOMEN,PC_LF,M,Aug-99,9.7,
BEL,HUR,WOMEN,PC_LF,M,Sep-99,9.7,
BEL,HUR,WOMEN,PC_LF,M,Oct-99,9.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-99,9.8,
BEL,HUR,WOMEN,PC_LF,M,Dec-99,9.4,
BEL,HUR,WOMEN,PC_LF,M,Jan-00,8.8,
BEL,HUR,WOMEN,PC_LF,M,Feb-00,8.4,
BEL,HUR,WOMEN,PC_LF,M,Mar-00,8.3,
BEL,HUR,WOMEN,PC_LF,M,Apr-00,8.7,
BEL,HUR,WOMEN,PC_LF,M,May-00,8.7,
BEL,HUR,WOMEN,PC_LF,M,Jun-00,8.6,
BEL,HUR,WOMEN,PC_LF,M,Jul-00,8.3,
BEL,HUR,WOMEN,PC_LF,M,Aug-00,8.5,
BEL,HUR,WOMEN,PC_LF,M,Sep-00,8.5,
BEL,HUR,WOMEN,PC_LF,M,Oct-00,8.7,
BEL,HUR,WOMEN,PC_LF,M,Nov-00,8.5,
BEL,HUR,WOMEN,PC_LF,M,Dec-00,8.1,
BEL,HUR,WOMEN,PC_LF,M,Jan-01,7.4,
BEL,HUR,WOMEN,PC_LF,M,Feb-01,7.1,
BEL,HUR,WOMEN,PC_LF,M,Mar-01,7.1,
BEL,HUR,WOMEN,PC_LF,M,Apr-01,7.4,
BEL,HUR,WOMEN,PC_LF,M,May-01,7.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-01,7.2,
BEL,HUR,WOMEN,PC_LF,M,Jul-01,6.7,
BEL,HUR,WOMEN,PC_LF,M,Aug-01,6.7,
BEL,HUR,WOMEN,PC_LF,M,Sep-01,7.2,
BEL,HUR,WOMEN,PC_LF,M,Oct-01,8.1,
BEL,HUR,WOMEN,PC_LF,M,Nov-01,8.5,
BEL,HUR,WOMEN,PC_LF,M,Dec-01,8.8,
BEL,HUR,WOMEN,PC_LF,M,Jan-02,9,
BEL,HUR,WOMEN,PC_LF,M,Feb-02,9,
BEL,HUR,WOMEN,PC_LF,M,Mar-02,8.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-02,8.3,
BEL,HUR,WOMEN,PC_LF,M,May-02,8.2,
BEL,HUR,WOMEN,PC_LF,M,Jun-02,8.3,
BEL,HUR,WOMEN,PC_LF,M,Jul-02,8.8,
BEL,HUR,WOMEN,PC_LF,M,Aug-02,8.8,
BEL,HUR,WOMEN,PC_LF,M,Sep-02,8.8,
BEL,HUR,WOMEN,PC_LF,M,Oct-02,8.5,
BEL,HUR,WOMEN,PC_LF,M,Nov-02,8.5,
BEL,HUR,WOMEN,PC_LF,M,Dec-02,8.6,
BEL,HUR,WOMEN,PC_LF,M,Jan-03,9,
BEL,HUR,WOMEN,PC_LF,M,Feb-03,9.1,
BEL,HUR,WOMEN,PC_LF,M,Mar-03,8.9,
BEL,HUR,WOMEN,PC_LF,M,Apr-03,8.6,
BEL,HUR,WOMEN,PC_LF,M,May-03,8.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-03,8.5,
BEL,HUR,WOMEN,PC_LF,M,Jul-03,8.7,
BEL,HUR,WOMEN,PC_LF,M,Aug-03,8.7,
BEL,HUR,WOMEN,PC_LF,M,Sep-03,8.9,
BEL,HUR,WOMEN,PC_LF,M,Oct-03,8.9,
BEL,HUR,WOMEN,PC_LF,M,Nov-03,9,
BEL,HUR,WOMEN,PC_LF,M,Dec-03,9.3,
BEL,HUR,WOMEN,PC_LF,M,Jan-04,9.7,
BEL,HUR,WOMEN,PC_LF,M,Feb-04,9.8,
BEL,HUR,WOMEN,PC_LF,M,Mar-04,9.5,
BEL,HUR,WOMEN,PC_LF,M,Apr-04,8.7,
BEL,HUR,WOMEN,PC_LF,M,May-04,8.6,
BEL,HUR,WOMEN,PC_LF,M,Jun-04,9.1,
BEL,HUR,WOMEN,PC_LF,M,Jul-04,9.9,
BEL,HUR,WOMEN,PC_LF,M,Aug-04,10.3,
BEL,HUR,WOMEN,PC_LF,M,Sep-04,10.3,
BEL,HUR,WOMEN,PC_LF,M,Oct-04,9.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-04,9.3,
BEL,HUR,WOMEN,PC_LF,M,Dec-04,9.2,
BEL,HUR,WOMEN,PC_LF,M,Jan-05,9.4,
BEL,HUR,WOMEN,PC_LF,M,Feb-05,9.6,
BEL,HUR,WOMEN,PC_LF,M,Mar-05,9.7,
BEL,HUR,WOMEN,PC_LF,M,Apr-05,9.5,
BEL,HUR,WOMEN,PC_LF,M,May-05,9.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-05,9.6,
BEL,HUR,WOMEN,PC_LF,M,Jul-05,9.7,
BEL,HUR,WOMEN,PC_LF,M,Aug-05,9.6,
BEL,HUR,WOMEN,PC_LF,M,Sep-05,9.7,
BEL,HUR,WOMEN,PC_LF,M,Oct-05,9.4,
BEL,HUR,WOMEN,PC_LF,M,Nov-05,9.3,
BEL,HUR,WOMEN,PC_LF,M,Dec-05,9.3,
BEL,HUR,WOMEN,PC_LF,M,Jan-06,9.3,
BEL,HUR,WOMEN,PC_LF,M,Feb-06,9.3,
BEL,HUR,WOMEN,PC_LF,M,Mar-06,9.3,
BEL,HUR,WOMEN,PC_LF,M,Apr-06,9.4,
BEL,HUR,WOMEN,PC_LF,M,May-06,9.6,
BEL,HUR,WOMEN,PC_LF,M,Jun-06,9.5,
BEL,HUR,WOMEN,PC_LF,M,Jul-06,9.3,
BEL,HUR,WOMEN,PC_LF,M,Aug-06,9.2,
BEL,HUR,WOMEN,PC_LF,M,Sep-06,9.3,
BEL,HUR,WOMEN,PC_LF,M,Oct-06,9.2,
BEL,HUR,WOMEN,PC_LF,M,Nov-06,9.1,
BEL,HUR,WOMEN,PC_LF,M,Dec-06,9,
BEL,HUR,WOMEN,PC_LF,M,Jan-07,9,
BEL,HUR,WOMEN,PC_LF,M,Feb-07,9,
BEL,HUR,WOMEN,PC_LF,M,Mar-07,9.2,
BEL,HUR,WOMEN,PC_LF,M,Apr-07,9.6,
BEL,HUR,WOMEN,PC_LF,M,May-07,9.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-07,8.8,
BEL,HUR,WOMEN,PC_LF,M,Jul-07,8,
BEL,HUR,WOMEN,PC_LF,M,Aug-07,7.5,
BEL,HUR,WOMEN,PC_LF,M,Sep-07,7.4,
BEL,HUR,WOMEN,PC_LF,M,Oct-07,7.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-07,8,
BEL,HUR,WOMEN,PC_LF,M,Dec-07,8,
BEL,HUR,WOMEN,PC_LF,M,Jan-08,7.8,
BEL,HUR,WOMEN,PC_LF,M,Feb-08,7.5,
BEL,HUR,WOMEN,PC_LF,M,Mar-08,7.2,
BEL,HUR,WOMEN,PC_LF,M,Apr-08,7,
BEL,HUR,WOMEN,PC_LF,M,May-08,7,
BEL,HUR,WOMEN,PC_LF,M,Jun-08,7.3,
BEL,HUR,WOMEN,PC_LF,M,Jul-08,7.9,
BEL,HUR,WOMEN,PC_LF,M,Aug-08,8,
BEL,HUR,WOMEN,PC_LF,M,Sep-08,7.9,
BEL,HUR,WOMEN,PC_LF,M,Oct-08,7.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-08,7.6,
BEL,HUR,WOMEN,PC_LF,M,Dec-08,7.9,
BEL,HUR,WOMEN,PC_LF,M,Jan-09,8.2,
BEL,HUR,WOMEN,PC_LF,M,Feb-09,8.3,
BEL,HUR,WOMEN,PC_LF,M,Mar-09,8.3,
BEL,HUR,WOMEN,PC_LF,M,Apr-09,8,
BEL,HUR,WOMEN,PC_LF,M,May-09,7.8,
BEL,HUR,WOMEN,PC_LF,M,Jun-09,8,
BEL,HUR,WOMEN,PC_LF,M,Jul-09,8.3,
BEL,HUR,WOMEN,PC_LF,M,Aug-09,8.4,
BEL,HUR,WOMEN,PC_LF,M,Sep-09,8.2,
BEL,HUR,WOMEN,PC_LF,M,Oct-09,7.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-09,7.9,
BEL,HUR,WOMEN,PC_LF,M,Dec-09,8.3,
BEL,HUR,WOMEN,PC_LF,M,Jan-10,9,
BEL,HUR,WOMEN,PC_LF,M,Feb-10,8.9,
BEL,HUR,WOMEN,PC_LF,M,Mar-10,8.7,
BEL,HUR,WOMEN,PC_LF,M,Apr-10,8.6,
BEL,HUR,WOMEN,PC_LF,M,May-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,Jul-10,8.6,
BEL,HUR,WOMEN,PC_LF,M,Aug-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,Sep-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,Oct-10,8.5,
BEL,HUR,WOMEN,PC_LF,M,Nov-10,8.2,
BEL,HUR,WOMEN,PC_LF,M,Dec-10,7.8,
BEL,HUR,WOMEN,PC_LF,M,Jan-11,7.1,
BEL,HUR,WOMEN,PC_LF,M,Feb-11,6.7,
BEL,HUR,WOMEN,PC_LF,M,Mar-11,6.7,
BEL,HUR,WOMEN,PC_LF,M,Apr-11,6.8,
BEL,HUR,WOMEN,PC_LF,M,May-11,7,
BEL,HUR,WOMEN,PC_LF,M,Jun-11,7.2,
BEL,HUR,WOMEN,PC_LF,M,Jul-11,7.5,
BEL,HUR,WOMEN,PC_LF,M,Aug-11,7.6,
BEL,HUR,WOMEN,PC_LF,M,Sep-11,7.6,
BEL,HUR,WOMEN,PC_LF,M,Oct-11,7.4,
BEL,HUR,WOMEN,PC_LF,M,Nov-11,7.3,
BEL,HUR,WOMEN,PC_LF,M,Dec-11,7.1,
BEL,HUR,WOMEN,PC_LF,M,Jan-12,7.1,
BEL,HUR,WOMEN,PC_LF,M,Feb-12,7.2,
BEL,HUR,WOMEN,PC_LF,M,Mar-12,7.2,
BEL,HUR,WOMEN,PC_LF,M,Apr-12,7.4,
BEL,HUR,WOMEN,PC_LF,M,May-12,7.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-12,7.5,
BEL,HUR,WOMEN,PC_LF,M,Jul-12,7.4,
BEL,HUR,WOMEN,PC_LF,M,Aug-12,7.4,
BEL,HUR,WOMEN,PC_LF,M,Sep-12,7.4,
BEL,HUR,WOMEN,PC_LF,M,Oct-12,7.5,
BEL,HUR,WOMEN,PC_LF,M,Nov-12,7.6,
BEL,HUR,WOMEN,PC_LF,M,Dec-12,7.7,
BEL,HUR,WOMEN,PC_LF,M,Jan-13,7.9,
BEL,HUR,WOMEN,PC_LF,M,Feb-13,8.1,
BEL,HUR,WOMEN,PC_LF,M,Mar-13,8.2,
BEL,HUR,WOMEN,PC_LF,M,Apr-13,8.3,
BEL,HUR,WOMEN,PC_LF,M,May-13,8.4,
BEL,HUR,WOMEN,PC_LF,M,Jun-13,8.2,
BEL,HUR,WOMEN,PC_LF,M,Jul-13,8.1,
BEL,HUR,WOMEN,PC_LF,M,Aug-13,8,
BEL,HUR,WOMEN,PC_LF,M,Sep-13,8.1,
BEL,HUR,WOMEN,PC_LF,M,Oct-13,8.3,
BEL,HUR,WOMEN,PC_LF,M,Nov-13,8.3,
BEL,HUR,WOMEN,PC_LF,M,Dec-13,8.3,
BEL,HUR,WOMEN,PC_LF,M,Jan-14,8.2,
BEL,HUR,WOMEN,PC_LF,M,Feb-14,8,
BEL,HUR,WOMEN,PC_LF,M,Mar-14,7.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-14,7.6,
BEL,HUR,WOMEN,PC_LF,M,May-14,7.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-14,7.6,
BEL,HUR,WOMEN,PC_LF,M,Jul-14,7.8,
BEL,HUR,WOMEN,PC_LF,M,Aug-14,7.9,
BEL,HUR,WOMEN,PC_LF,M,Sep-14,8.2,
BEL,HUR,WOMEN,PC_LF,M,Oct-14,8.3,
BEL,HUR,WOMEN,PC_LF,M,Nov-14,8.3,
BEL,HUR,WOMEN,PC_LF,M,Dec-14,8.3,
BEL,HUR,WOMEN,PC_LF,M,Jan-15,8.1,
BEL,HUR,WOMEN,PC_LF,M,Feb-15,8,
BEL,HUR,WOMEN,PC_LF,M,Mar-15,7.9,
BEL,HUR,WOMEN,PC_LF,M,Apr-15,7.6,
BEL,HUR,WOMEN,PC_LF,M,May-15,7.4,
BEL,HUR,WOMEN,PC_LF,M,Jun-15,7.4,
BEL,HUR,WOMEN,PC_LF,M,Jul-15,7.3,
BEL,HUR,WOMEN,PC_LF,M,Aug-15,7.4,
BEL,HUR,WOMEN,PC_LF,M,Sep-15,7.7,
BEL,HUR,WOMEN,PC_LF,M,Oct-15,8.1,
BEL,HUR,WOMEN,PC_LF,M,Nov-15,8.3,
BEL,HUR,WOMEN,PC_LF,M,Dec-15,8.2,
BEL,HUR,WOMEN,PC_LF,M,Jan-16,7.8,
BEL,HUR,WOMEN,PC_LF,M,Feb-16,7.7,
BEL,HUR,WOMEN,PC_LF,M,Mar-16,7.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-16,8.2,
BEL,HUR,WOMEN,PC_LF,M,May-16,8.3,
BEL,HUR,WOMEN,PC_LF,M,Jun-16,8.2,
BEL,HUR,WOMEN,PC_LF,M,Jul-16,7.9,
BEL,HUR,WOMEN,PC_LF,M,Aug-16,7.6,
BEL,HUR,WOMEN,PC_LF,M,Sep-16,7.2,
BEL,HUR,WOMEN,PC_LF,M,Oct-16,6.7,
BEL,HUR,WOMEN,PC_LF,M,Nov-16,6.6,
BEL,HUR,WOMEN,PC_LF,M,Dec-16,7,B
BEL,HUR,WOMEN,PC_LF,M,Jan-17,7.7,
BEL,HUR,WOMEN,PC_LF,M,Feb-17,8.1,
BEL,HUR,WOMEN,PC_LF,M,Mar-17,8.1,
BEL,HUR,WOMEN,PC_LF,M,Apr-17,7.6,
BEL,HUR,WOMEN,PC_LF,M,May-17,7.2,
BEL,HUR,WOMEN,PC_LF,M,Jun-17,6.9,
BEL,HUR,WOMEN,PC_LF,M,Jul-17,6.8,
BEL,HUR,WOMEN,PC_LF,M,Aug-17,6.6,
BEL,HUR,WOMEN,PC_LF,M,Sep-17,6.6,
BEL,HUR,WOMEN,PC_LF,M,Oct-17,6.6,
BEL,HUR,WOMEN,PC_LF,M,Nov-17,6.4,
BEL,HUR,WOMEN,PC_LF,M,Dec-17,6.2,
BEL,HUR,WOMEN,PC_LF,M,Jan-18,5.8,
BEL,HUR,WOMEN,PC_LF,M,Feb-18,5.7,
BEL,HUR,WOMEN,PC_LF,M,Mar-18,5.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-18,6.1,
BEL,HUR,WOMEN,PC_LF,M,May-18,6.1,
BEL,HUR,WOMEN,PC_LF,M,Jun-18,5.8,
BEL,HUR,WOMEN,PC_LF,M,Jul-18,5.4,
BEL,HUR,WOMEN,PC_LF,M,Aug-18,5.1,
BEL,HUR,WOMEN,PC_LF,M,Sep-18,5.1,
BEL,HUR,WOMEN,PC_LF,M,Oct-18,5.4,
BEL,HUR,WOMEN,PC_LF,M,Nov-18,5.4,
BEL,HUR,WOMEN,PC_LF,M,Dec-18,5.3,
BEL,HUR,WOMEN,PC_LF,M,Jan-19,5.1,
BEL,HUR,WOMEN,PC_LF,M,Feb-19,4.9,
BEL,HUR,WOMEN,PC_LF,M,Mar-19,4.9,
BEL,HUR,WOMEN,PC_LF,M,Apr-19,5,
BEL,HUR,WOMEN,PC_LF,M,May-19,5.1,
BEL,HUR,WOMEN,PC_LF,M,Jun-19,5.1,
BEL,HUR,WOMEN,PC_LF,M,Jul-19,5.1,
BEL,HUR,WOMEN,PC_LF,M,Aug-19,5,
BEL,HUR,WOMEN,PC_LF,M,Sep-19,4.9,
BEL,HUR,WOMEN,PC_LF,M,Oct-19,4.8,
BEL,HUR,WOMEN,PC_LF,M,Nov-19,4.7,
BEL,HUR,WOMEN,PC_LF,M,Dec-19,4.8,
BEL,HUR,WOMEN,PC_LF,M,Jan-20,4.9,
BEL,HUR,WOMEN,PC_LF,M,Feb-20,4.9,
BEL,HUR,WOMEN,PC_LF,M,Mar-20,4.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-20,4.6,
BEL,HUR,WOMEN,PC_LF,M,May-20,4.7,
BEL,HUR,WOMEN,PC_LF,M,Jun-20,5,
BEL,HUR,WOMEN,PC_LF,M,Jul-20,5.8,
BEL,HUR,WOMEN,PC_LF,M,Aug-20,6.2,
BEL,HUR,WOMEN,PC_LF,M,Sep-20,6.1,
BEL,HUR,WOMEN,PC_LF,M,Oct-20,5.6,
BEL,HUR,WOMEN,PC_LF,M,Nov-20,5.6,
BEL,HUR,WOMEN,PC_LF,M,Dec-20,5.8,B
BEL,HUR,WOMEN,PC_LF,M,Jan-21,6.4,
BEL,HUR,WOMEN,PC_LF,M,Feb-21,6.7,
BEL,HUR,WOMEN,PC_LF,M,Mar-21,6.8,
BEL,HUR,WOMEN,PC_LF,M,Apr-21,6.7,
BEL,HUR,WOMEN,PC_LF,M,May-21,6.5,
BEL,HUR,WOMEN,PC_LF,M,Jun-21,6.2,
BEL,HUR,WOMEN,PC_LF,M,Jul-21,5.9,
BEL,HUR,WOMEN,PC_LF,M,Aug-21,5.7,
BEL,HUR,WOMEN,PC_LF,M,Sep-21,5.5,
BEL,HUR,WOMEN,PC_LF,M,Oct-21,5.4,
BEL,HUR,WOMEN,PC_LF,M,Nov-21,5.4,
CZE,HUR,MEN,PC_LF,M,Jan-93,3.6,
CZE,HUR,MEN,PC_LF,M,Feb-93,3.7,
CZE,HUR,MEN,PC_LF,M,Mar-93,3.5,
CZE,HUR,MEN,PC_LF,M,Apr-93,3.4,
CZE,HUR,MEN,PC_LF,M,May-93,3.6,
CZE,HUR,MEN,PC_LF,M,Jun-93,3.2,
CZE,HUR,MEN,PC_LF,M,Jul-93,3.5,
CZE,HUR,MEN,PC_LF,M,Aug-93,3.4,
CZE,HUR,MEN,PC_LF,M,Sep-93,3.1,
CZE,HUR,MEN,PC_LF,M,Oct-93,3.5,
CZE,HUR,MEN,PC_LF,M,Nov-93,3.1,
CZE,HUR,MEN,PC_LF,M,Dec-93,3.4,
CZE,HUR,MEN,PC_LF,M,Jan-94,3.1,
CZE,HUR,MEN,PC_LF,M,Feb-94,3.2,
CZE,HUR,MEN,PC_LF,M,Mar-94,3.4,
CZE,HUR,MEN,PC_LF,M,Apr-94,3.7,
CZE,HUR,MEN,PC_LF,M,May-94,3.3,
CZE,HUR,MEN,PC_LF,M,Jun-94,3.7,
CZE,HUR,MEN,PC_LF,M,Jul-94,3.5,
CZE,HUR,MEN,PC_LF,M,Aug-94,3.6,
CZE,HUR,MEN,PC_LF,M,Sep-94,4.1,
CZE,HUR,MEN,PC_LF,M,Oct-94,3.7,
CZE,HUR,MEN,PC_LF,M,Nov-94,3.6,
CZE,HUR,MEN,PC_LF,M,Dec-94,3.9,
CZE,HUR,MEN,PC_LF,M,Jan-95,3.5,
CZE,HUR,MEN,PC_LF,M,Feb-95,3.6,
CZE,HUR,MEN,PC_LF,M,Mar-95,3.7,
CZE,HUR,MEN,PC_LF,M,Apr-95,3.5,
CZE,HUR,MEN,PC_LF,M,May-95,3.4,
CZE,HUR,MEN,PC_LF,M,Jun-95,3.6,
CZE,HUR,MEN,PC_LF,M,Jul-95,3.4,
CZE,HUR,MEN,PC_LF,M,Aug-95,3.3,
CZE,HUR,MEN,PC_LF,M,Sep-95,3.3,
CZE,HUR,MEN,PC_LF,M,Oct-95,3.2,
CZE,HUR,MEN,PC_LF,M,Nov-95,3.3,
CZE,HUR,MEN,PC_LF,M,Dec-95,3,
CZE,HUR,MEN,PC_LF,M,Jan-96,2.9,
CZE,HUR,MEN,PC_LF,M,Feb-96,3,
CZE,HUR,MEN,PC_LF,M,Mar-96,3.1,
CZE,HUR,MEN,PC_LF,M,Apr-96,3,
CZE,HUR,MEN,PC_LF,M,May-96,3.4,
CZE,HUR,MEN,PC_LF,M,Jun-96,3.5,
CZE,HUR,MEN,PC_LF,M,Jul-96,3.2,
CZE,HUR,MEN,PC_LF,M,Aug-96,3.5,
CZE,HUR,MEN,PC_LF,M,Sep-96,3.5,
CZE,HUR,MEN,PC_LF,M,Oct-96,3.1,
CZE,HUR,MEN,PC_LF,M,Nov-96,3.5,
CZE,HUR,MEN,PC_LF,M,Dec-96,3.7,
CZE,HUR,MEN,PC_LF,M,Jan-97,3.5,
CZE,HUR,MEN,PC_LF,M,Feb-97,3.5,
CZE,HUR,MEN,PC_LF,M,Mar-97,3.5,
CZE,HUR,MEN,PC_LF,M,Apr-97,3.6,
CZE,HUR,MEN,PC_LF,M,May-97,3.8,
CZE,HUR,MEN,PC_LF,M,Jun-97,3.9,
CZE,HUR,MEN,PC_LF,M,Jul-97,4,
CZE,HUR,MEN,PC_LF,M,Aug-97,4,
CZE,HUR,MEN,PC_LF,M,Sep-97,4,
CZE,HUR,MEN,PC_LF,M,Oct-97,4,
CZE,HUR,MEN,PC_LF,M,Nov-97,4.3,
CZE,HUR,MEN,PC_LF,M,Dec-97,4.4,
CZE,HUR,MEN,PC_LF,M,Jan-98,4.5,
CZE,HUR,MEN,PC_LF,M,Feb-98,4.5,
CZE,HUR,MEN,PC_LF,M,Mar-98,4.6,
CZE,HUR,MEN,PC_LF,M,Apr-98,4.6,
CZE,HUR,MEN,PC_LF,M,May-98,4.6,
CZE,HUR,MEN,PC_LF,M,Jun-98,4.8,
CZE,HUR,MEN,PC_LF,M,Jul-98,5.2,
CZE,HUR,MEN,PC_LF,M,Aug-98,5.1,
CZE,HUR,MEN,PC_LF,M,Sep-98,5.2,
CZE,HUR,MEN,PC_LF,M,Oct-98,5.9,
CZE,HUR,MEN,PC_LF,M,Nov-98,5.8,
CZE,HUR,MEN,PC_LF,M,Dec-98,5.7,
CZE,HUR,MEN,PC_LF,M,Jan-99,6.7,
CZE,HUR,MEN,PC_LF,M,Feb-99,6.6,
CZE,HUR,MEN,PC_LF,M,Mar-99,7,
CZE,HUR,MEN,PC_LF,M,Apr-99,7.3,
CZE,HUR,MEN,PC_LF,M,May-99,7.3,
CZE,HUR,MEN,PC_LF,M,Jun-99,7.1,
CZE,HUR,MEN,PC_LF,M,Jul-99,7.1,
CZE,HUR,MEN,PC_LF,M,Aug-99,7.4,
CZE,HUR,MEN,PC_LF,M,Sep-99,7.7,
CZE,HUR,MEN,PC_LF,M,Oct-99,8,
CZE,HUR,MEN,PC_LF,M,Nov-99,7.6,
CZE,HUR,MEN,PC_LF,M,Dec-99,7.7,
CZE,HUR,MEN,PC_LF,M,Jan-00,7.9,
CZE,HUR,MEN,PC_LF,M,Feb-00,7.8,
CZE,HUR,MEN,PC_LF,M,Mar-00,7.6,
CZE,HUR,MEN,PC_LF,M,Apr-00,7.6,
CZE,HUR,MEN,PC_LF,M,May-00,7.3,
CZE,HUR,MEN,PC_LF,M,Jun-00,7,
CZE,HUR,MEN,PC_LF,M,Jul-00,7.3,
CZE,HUR,MEN,PC_LF,M,Aug-00,7.2,
CZE,HUR,MEN,PC_LF,M,Sep-00,7.1,
CZE,HUR,MEN,PC_LF,M,Oct-00,7,
CZE,HUR,MEN,PC_LF,M,Nov-00,7.1,
CZE,HUR,MEN,PC_LF,M,Dec-00,6.8,
CZE,HUR,MEN,PC_LF,M,Jan-01,6.9,
CZE,HUR,MEN,PC_LF,M,Feb-01,6.8,
CZE,HUR,MEN,PC_LF,M,Mar-01,6.5,
CZE,HUR,MEN,PC_LF,M,Apr-01,6.8,
CZE,HUR,MEN,PC_LF,M,May-01,6.7,
CZE,HUR,MEN,PC_LF,M,Jun-01,6.7,
